CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS;opentime;y
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-20531; -5730;0;0;0;Drivers; 2; -2;0
M;Y;N; 2; 202500,0;Commercial associate;Higher education;Married;House / apartment;-14730; -2989;0;0;0;Laborers; 4;-46;0
M;Y;N; 2; 202500,0;Commercial associate;Higher education;Married;House / apartment;-14730; -2989;0;0;0;Laborers; 4;-39;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-12628; -4025;0;0;0;Drivers; 2;-13;0
M;Y;Y; 1; 765000,0;Working;Higher education;Married;House / apartment;-12197; -1194;1;0;0;Managers; 3; -3;0
M;Y;Y; 1; 765000,0;Working;Higher education;Married;House / apartment;-12197; -1194;1;0;0;Managers; 3; -3;0
M;Y;Y; 1; 765000,0;Working;Higher education;Married;House / apartment;-12197; -1194;1;0;0;Managers; 3; -3;0
F;N;Y; 1; 270000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13679; -4391;0;0;1;Accountants; 3;-24;0
F;N;Y; 1; 270000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13679; -4391;0;0;1;Accountants; 3;-33;0
F;N;Y; 1; 270000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13679; -4391;0;0;1;Accountants; 3;-17;0
F;N;Y; 0; 315000,0;Working;Higher education;Separated;House / apartment;-13271;  -555;0;0;0;Managers; 1;-56;0
F;N;Y; 0; 315000,0;Working;Higher education;Separated;House / apartment;-13271;  -555;0;0;0;Managers; 1;-27;0
M;Y;Y; 2; 157500,0;Working;Secondary / secondary special;Married;With parents;-12859; -4056;0;1;0;Drivers; 4;-38;0
M;Y;Y; 2; 157500,0;Working;Secondary / secondary special;Married;With parents;-12859; -4056;0;1;0;Drivers; 4;-27;0
M;Y;Y; 2; 157500,0;Working;Secondary / secondary special;Married;With parents;-12859; -4056;0;1;0;Drivers; 4;-30;0
M;Y;Y; 2; 157500,0;Working;Secondary / secondary special;Married;With parents;-12859; -4056;0;1;0;Drivers; 4;-60;0
M;Y;Y; 2; 157500,0;Working;Secondary / secondary special;Married;With parents;-12859; -4056;0;1;0;Drivers; 4;-25;0
M;N;Y; 0; 360000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15321; -2747;0;0;0;Security staff; 2; -7;0
M;N;Y; 0; 360000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15321; -2747;0;0;0;Security staff; 2;-20;0
F;N;Y; 0; 112500,0;Commercial associate;Higher education;Married;House / apartment; -8842;  -312;0;0;1;High skill tech staff; 2; -3;0
F;N;N; 0; 135000,0;Working;Secondary / secondary special;Civil marriage;House / apartment; -9657; -1560;1;1;0;Managers; 2;-33;0
F;N;N; 0; 135000,0;Working;Secondary / secondary special;Civil marriage;House / apartment; -9657; -1560;1;1;0;Managers; 2;-11;0
M;Y;N; 0; 315000,0;Working;Higher education;Married;House / apartment;-15825; -3720;1;1;0;Managers; 2;-36;0
M;Y;N; 0; 315000,0;Working;Higher education;Married;House / apartment;-15825; -3720;1;1;0;Managers; 2;-36;0
M;Y;N; 0; 315000,0;Working;Higher education;Married;House / apartment;-15825; -3720;1;1;0;Managers; 2;-12;0
M;Y;N; 0; 315000,0;Working;Higher education;Married;House / apartment;-15825; -3720;1;1;0;Managers; 2; -7;0
M;Y;N; 0; 315000,0;Working;Higher education;Married;House / apartment;-15825; -3720;1;1;0;Managers; 2;-17;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-29;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-47;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-53;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-28;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-27;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-17;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-55;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-43;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-14;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-21;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-23;0
F;N;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-19575; -2901;0;0;0;Sales staff; 2;-56;0
F;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12915; -3174;0;1;0;Sales staff; 2;-12;0
F;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12915; -3174;0;1;0;Sales staff; 2;-29;0
F;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12915; -3174;0;1;0;Sales staff; 2;-41;0
F;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12915; -3174;0;1;0;Sales staff; 2;-16;0
F;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12915; -3174;0;1;0;Sales staff; 2;-38;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-49;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-34;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-51;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-38;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-12;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-34;0
M;Y;N; 0; 229500,0;Working;Incomplete higher;Married;Co-op apartment;-18325; -1256;0;0;0;Laborers; 2;-31;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2; -3;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2; -5;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2;-16;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2;-16;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2;-22;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2;-28;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2;-33;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-17573; -5792;1;1;0;Managers; 2;-36;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-21;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-21;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-48;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2; -1;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2; -6;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-21;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2; -2;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2; -5;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-21;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-22;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-41;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-45;0
F;N;N; 0; 292500,0;State servant;Secondary / secondary special;Married;House / apartment;-20953; -8684;1;1;0;Accountants; 2;-59;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-12333;  -860;1;1;0;Accountants; 2;-22;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-12333;  -860;1;1;0;Accountants; 2;-57;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-12333;  -860;1;1;0;Accountants; 2; -6;0
F;N;N; 0; 270000,0;Working;Higher education;Married;House / apartment;-12333;  -860;1;1;0;Accountants; 2; -6;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-27;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-59;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-50;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-50;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-39;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-47;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-20;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-35;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-50;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-13;0
F;Y;N; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-14667;  -798;1;0;0;Managers; 2;-30;0
M;Y;N; 0; 157500,0;Working;Incomplete higher;Married;With parents;-10611;  -982;0;1;0;Drivers; 2;-24;0
M;Y;N; 0; 157500,0;Working;Incomplete higher;Married;With parents;-10611;  -982;0;1;0;Drivers; 2;-14;0
M;Y;N; 0; 157500,0;Working;Incomplete higher;Married;With parents;-10611;  -982;0;1;0;Drivers; 2;-42;0
M;Y;N; 0; 157500,0;Working;Incomplete higher;Married;With parents;-10611;  -982;0;1;0;Drivers; 2;-10;0
F;N;N; 0;  74250,0;Working;Higher education;Separated;Municipal apartment;-19082; -5243;0;1;0;Core staff; 1;-34;0
F;N;N; 0;  74250,0;Working;Higher education;Separated;Municipal apartment;-19082; -5243;0;1;0;Core staff; 1; -7;0
F;N;N; 0;  74250,0;Working;Higher education;Separated;Municipal apartment;-19082; -5243;0;1;0;Core staff; 1; -8;0
M;Y;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment; -9957;  -921;1;0;0;Drivers; 3;-26;0
M;Y;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment; -9957;  -921;1;0;0;Drivers; 3; -9;0
M;Y;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment; -9957;  -921;1;0;0;Drivers; 3;-26;0
M;Y;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment; -9957;  -921;1;0;0;Drivers; 3;-12;0
M;Y;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment; -9957;  -921;1;0;0;Drivers; 3;-22;0
F;N;N; 0; 144000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-15970; -8987;0;0;0;Cleaning staff; 1; -6;0
F;N;N; 0; 144000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-15970; -8987;0;0;0;Cleaning staff; 1;-17;0
F;N;N; 0; 144000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-15970; -8987;0;0;0;Cleaning staff; 1;-38;0
F;N;N; 0; 202500,0;State servant;Higher education;Married;With parents;-14562; -1287;0;1;0;Core staff; 2;-19;0
F;N;N; 0; 202500,0;State servant;Higher education;Married;With parents;-14562; -1287;0;1;0;Core staff; 2;-23;0
F;N;N; 0; 202500,0;State servant;Higher education;Married;With parents;-14562; -1287;0;1;0;Core staff; 2; -8;0
F;N;N; 0; 202500,0;State servant;Higher education;Married;With parents;-14562; -1287;0;1;0;Core staff; 2;-16;0
M;Y;N; 0; 337500,0;State servant;Higher education;Married;With parents;-10266; -1652;1;1;0;Managers; 2;-47;0
M;Y;N; 0; 337500,0;State servant;Higher education;Married;With parents;-10266; -1652;1;1;0;Managers; 2;-15;0
M;Y;N; 0; 337500,0;State servant;Higher education;Married;With parents;-10266; -1652;1;1;0;Managers; 2;-17;0
M;Y;N; 0; 337500,0;State servant;Higher education;Married;With parents;-10266; -1652;1;1;0;Managers; 2;-26;0
M;Y;N; 0; 337500,0;State servant;Higher education;Married;With parents;-10266; -1652;1;1;0;Managers; 2;-34;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-28;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-39;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-25;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-54;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-29;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-15;0
M;N;N; 0; 180000,0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;-14781; -2443;0;1;0;Laborers; 2;-29;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-20;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-44;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-40;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-39;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-58;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-55;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-48;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-24;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2; -8;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-20;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-16;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-34;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-39;0
F;N;N; 0; 130500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15140; -4816;0;1;0;Cleaning staff; 2;-30;0
F;N;N; 0; 193500,0;Working;Secondary / secondary special;Single / not married;Municipal apartment;-16099; -1866;0;1;0;Laborers; 1;-22;0
F;N;N; 0; 193500,0;Working;Secondary / secondary special;Single / not married;Municipal apartment;-16099; -1866;0;1;0;Laborers; 1;-33;0
F;N;N; 0; 193500,0;Working;Secondary / secondary special;Single / not married;Municipal apartment;-16099; -1866;0;1;0;Laborers; 1;-12;0
F;N;N; 0; 193500,0;Working;Secondary / secondary special;Single / not married;Municipal apartment;-16099; -1866;0;1;0;Laborers; 1; -8;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-16;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-36;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-18;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-30;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-14;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-35;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-52;0
M;Y;N; 0; 267750,0;Working;Higher education;Married;House / apartment;-20991; -4727;0;1;0;Laborers; 2;-55;0
F;N;N; 0; 139500,0;Working;Higher education;Separated;House / apartment;-16203; -7100;0;0;0;Managers; 1; -9;0
F;N;N; 0; 139500,0;Working;Higher education;Separated;House / apartment;-16203; -7100;0;0;0;Managers; 1;-17;0
F;N;N; 0; 139500,0;Working;Higher education;Separated;House / apartment;-16203; -7100;0;0;0;Managers; 1;-45;0
M;N;N; 0;  67500,0;Working;Secondary / secondary special;Married;House / apartment;-18674; -5304;1;1;0;Security staff; 2;-12;0
M;N;N; 0;  67500,0;Working;Secondary / secondary special;Married;House / apartment;-18674; -5304;1;1;0;Security staff; 2;-34;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2;-57;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2;-60;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2;-34;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2;-28;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2;-15;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2;-23;0
M;Y;N; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-10750; -2443;0;0;0;High skill tech staff; 2; -9;0
